7.5974587939105529,0.34190273457558418,0.26483969935664115,0.7423876258652139,121.20566394581397,35.107484727517402
1.1010512765499079,0.41740327540585298,0.3649932060359008,1.0097547021382982,986.84842529019431,9.5134091396711185
0.99999999999997691,0.83458646616541055,0.9248120300751892,2.1992481203007546,3524.0300751879845,2.5579538487363607e-13
1.3677732512781273,0.33471322769667849,0.25404389053301168,0.79360563184564104,464.89312955157419,12.227146509989986
2.5322095123419186,0.36231186032510548,0.27796508127633957,0.84485393194002456,247.78570789322896,511.75821794101148
1.0234968901175594,0.58742225293711614,0.53904630269523079,1.3583275742916354,1848.4768486524013,5.3787145818930853
3.0,0.0,0.0,0.33333333333333331,93.8888888888889,88.0,1.0
1.0,0.0,0.0,2.0,535.0,0.0,4.0
2.0,0.0,0.0,0.0,155.0,376.0,5.0
3.0,0.33333333333333331,0.0,0.66666666666666663,161.77777777777774,21.0,1.0
1.0,1.0,7.0,1.0,712.0,0.0,4.0
1.0,0.0,0.0,0.0,628.0,0.0,4.0
2.0,0.5,0.0,0.5,474.25,2.0,4.0
3.0,1.0,0.0,1.0,43.44444444444445,0.0,1.0
5.0,0.59999999999999998,0.0,1.0,61.079999999999998,4.75,1.0
4.0,0.0,0.0,0.5,216.625,85.0,1.0
1.0,1.0,0.0,0.0,116.0,0.0,1.0
2.0,0.0,0.0,0.5,557.5,470.0,5.0
2.0,0.0,0.5,1.0,135.0,155.0,1.0
16.0,0.3125,0.25,1.25,43.7421875,26.866666666700002,1.0
1.0,0.0,0.0,0.0,103.0,0.0,1.0
1.0,0.0,0.0,1.0,591.0,0.0,4.0
57.0,0.2982456140350877,0.14035087719298245,0.8771929824561403,12.121268082486917,11.875,1.0
1.0,0.0,2.0,0.0,220.0,0.0,1.0
1.0,0.0,0.0,0.0,30.0,0.0,1.0
7.0,0.2857142857142857,0.7142857142857143,1.4285714285714286,66.24489795918366,160.83333333299998,1.0
5.0,0.20000000000000001,0.40000000000000002,0.59999999999999998,99.120000000000005,0.0,1.0
2.0,0.0,0.0,1.0,307.25,143.0,4.0
10.0,0.5,0.0,0.90000000000000002,32.75,36.222222222199996,1.0
3.0,0.0,0.0,1.0,106.44444444444444,0.0,1.0
5.0,0.0,0.20000000000000001,0.59999999999999998,224.0,6.0,1.0
9.0,0.1111111111111111,0.0,1.0,142.93827160493825,1.625,1.0
2.0,0.0,0.0,1.0,740.25,0.0,2.0
2.0,0.0,0.0,0.0,176.0,238.0,1.0
5.0,1.2,1.3999999999999999,2.3999999999999999,81.599999999999994,16.25,1.0
3.0,3.3333333333333335,2.6666666666666665,3.6666666666666665,833.8888888888888,0.0,2.0
1.0,0.0,0.0,1.0,811.0,0.0,2.0
11.0,0.45454545454545453,0.18181818181818182,0.54545454545454541,75.132231404958688,56.399999999999999,1.0
1.0,0.0,0.0,1.0,996.0,0.0,2.0
1.0,0.0,0.0,2.0,307.0,0.0,4.0
1.0,0.0,0.0,1.0,297.0,0.0,4.0
3.0,2.0,0.66666666666666663,3.3333333333333335,301.44444444444451,1.5,4.0
1.0,0.0,0.0,1.0,486.0,0.0,4.0
3.0,0.33333333333333331,0.33333333333333331,0.66666666666666663,80.666666666666671,0.0,1.0
3.0,0.0,0.0,0.0,192.55555555555554,385.0,5.0
1.0,0.0,0.0,0.0,1370.0,0.0,2.0
1.0,0.0,0.0,1.0,860.0,0.0,2.0
1.0,0.0,0.0,1.0,393.0,0.0,4.0
13.0,0.076923076923076927,0.15384615384615385,0.46153846153846156,24.757396449704142,99.083333333300004,1.0
3.0,0.0,0.0,0.0,13.777777777777779,14.0,1.0
1.0,0.0,1.0,1.0,200.0,0.0,1.0
1.0,0.0,0.0,0.0,928.0,0.0,2.0
7.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,26.0,45.166666666700003,1.0
1.0,0.0,0.0,0.0,991.0,0.0,2.0
1.0,0.0,0.0,0.0,402.0,0.0,4.0
1.0,1.0,1.0,1.0,495.0,0.0,4.0
1.0,0.0,0.0,0.0,334.0,0.0,4.0
1.0,0.0,0.0,0.0,1150.0,0.0,2.0
5.0,0.0,0.0,0.20000000000000001,60.079999999999998,1.75,1.0
3.0,0.0,0.33333333333333331,0.33333333333333331,60.333333333333336,395.5,5.0
1.0,0.0,1.0,0.0,73.0,0.0,1.0
3.0,0.0,1.0,0.66666666666666663,294.22222222222217,526.0,5.0
2.0,0.5,0.5,3.5,528.5,1.0,4.0
3.0,0.0,0.0,0.66666666666666663,311.66666666666669,39.0,4.0
1.0,0.0,0.0,1.0,495.0,0.0,4.0
4.0,1.25,1.25,2.0,77.8125,119.333333333,1.0
1.0,1.0,0.0,0.0,1182.0,0.0,2.0
4.0,0.75,1.25,1.75,94.875,110.0,1.0
1.0,0.0,0.0,0.0,236.0,0.0,1.0
2.0,0.5,0.5,1.5,110.25,246.0,1.0
4.0,0.75,0.5,1.0,219.0,7.3333333333300006,1.0
1.0,0.0,0.0,1.0,1935.0,0.0,6.0
1.0,0.0,0.0,0.0,928.0,0.0,2.0
2.0,0.0,0.0,0.0,702.5,0.0,4.0
5.0,0.0,0.0,0.0,128.80000000000001,33.5,1.0
1.0,1.0,1.0,1.0,1028.0,0.0,2.0
1.0,0.0,0.0,0.0,879.0,0.0,2.0
12.0,1.0833333333333333,0.25,2.1666666666666665,57.111111111111114,13.4545454545,1.0
2.0,1.0,0.5,1.0,335.0,0.0,4.0
1.0,0.0,0.0,0.0,1129.0,0.0,2.0
4.0,0.0,0.0,0.75,87.125,0.66666666666700003,1.0
1.0,4.0,2.0,5.0,1456.0,0.0,6.0
1.0,0.0,0.0,0.0,303.0,0.0,4.0
2.0,0.5,0.0,1.0,173.0,373.0,5.0
3.0,0.0,0.0,1.3333333333333333,373.11111111111109,116.0,4.0
1.0,0.0,0.0,0.0,203.0,0.0,1.0
2.0,0.0,0.0,0.5,258.5,0.0,1.0
8.0,0.375,0.0,1.75,45.828125,163.714285714,1.0
5.0,0.40000000000000002,0.59999999999999998,0.80000000000000004,78.52000000000001,235.75,1.0
10.0,0.10000000000000001,0.29999999999999999,0.90000000000000002,14.1,42.666666666700003,1.0
2.0,0.5,0.5,1.5,194.0,213.0,1.0
1.0,0.0,0.0,2.0,775.0,0.0,2.0
1.0,0.0,0.0,0.0,222.0,0.0,1.0
1.0,0.0,1.0,1.0,2043.0,0.0,6.0
1.0,1.0,0.0,0.0,184.0,0.0,1.0
1.0,0.0,2.0,0.0,537.0,0.0,4.0
1.0,0.0,0.0,0.0,869.0,0.0,2.0
4.0,0.0,0.0,0.25,66.0,93.0,1.0
1.0,1.0,0.0,0.0,271.0,0.0,1.0
3.0,0.0,0.33333333333333331,0.66666666666666663,136.44444444444443,237.5,1.0
1.0,0.0,0.0,0.0,665.0,0.0,4.0
1.0,1.0,0.0,2.0,471.0,0.0,4.0
2.0,0.0,0.0,0.0,29.75,0.0,1.0
1.0,0.0,0.0,3.0,2788.0,0.0,3.0
1.0,0.0,0.0,1.0,347.0,0.0,4.0
3.0,0.0,0.0,1.0,167.77777777777774,4.0,1.0
1.0,1.0,0.0,0.0,223.0,0.0,1.0
1.0,0.0,0.0,1.0,149.0,0.0,1.0
3.0,0.0,0.33333333333333331,0.0,142.33333333333334,547.0,5.0
1.0,0.0,0.0,0.0,509.0,0.0,4.0
1.0,1.0,0.0,0.0,415.0,0.0,4.0
8.0,0.625,0.625,1.625,75.15625,47.857142857100001,1.0
1.0,3.0,0.0,5.0,612.0,0.0,4.0
15.0,0.33333333333333331,1.0,1.4666666666666666,51.573333333333338,50.857142857100001,1.0
2.0,0.0,0.0,0.5,227.25,0.0,1.0
5.0,0.20000000000000001,0.20000000000000001,1.2,47.359999999999999,114.75,1.0
1.0,0.0,0.0,0.0,561.0,0.0,4.0
10.0,3.2000000000000002,1.8999999999999999,4.5999999999999996,158.03,69.666666666699996,1.0
5.0,0.40000000000000002,0.20000000000000001,1.3999999999999999,79.719999999999999,164.75,1.0
2.0,0.0,0.0,0.0,585.0,0.0,4.0
2.0,0.0,0.0,0.0,172.5,85.0,1.0
9.0,0.1111111111111111,0.22222222222222221,0.55555555555555558,56.888888888888886,21.375,1.0
4.0,0.25,0.5,0.5,45.4375,148.66666666700002,1.0
1.0,1.0,0.0,3.0,1176.0,0.0,2.0
6.0,1.3333333333333333,0.16666666666666666,0.83333333333333337,73.944444444444457,399.80000000000001,5.0
35.0,0.31428571428571428,0.057142857142857141,0.62857142857142856,16.206530612244897,19.264705882400001,1.0
1.0,0.0,0.0,1.0,157.0,0.0,1.0
1.0,0.0,0.0,0.0,224.0,0.0,1.0
1.0,0.0,0.0,0.0,339.0,0.0,4.0
1.0,0.0,0.0,0.0,97.0,0.0,1.0
1.0,0.0,0.0,0.0,1011.0,0.0,2.0
2.0,0.0,0.0,0.5,622.25,0.0,4.0
2.0,0.0,0.0,0.0,441.75,0.0,4.0
1.0,0.0,0.0,0.0,233.0,0.0,1.0
1.0,0.0,2.0,1.0,276.0,0.0,1.0
2.0,0.5,0.0,0.5,102.75,73.0,1.0
3.0,0.33333333333333331,0.0,0.0,88.333333333333329,255.0,1.0
2.0,0.0,0.5,0.0,55.25,18.0,1.0
1.0,0.0,0.0,0.0,701.0,0.0,4.0
11.0,0.0,0.090909090909090912,0.18181818181818182,28.338842975206614,78.900000000000006,1.0
1.0,0.0,0.0,0.0,72.0,0.0,1.0
3.0,0.33333333333333331,0.0,0.0,130.55555555555557,0.0,1.0
1.0,1.0,0.0,1.0,330.0,0.0,4.0
5.0,0.80000000000000004,0.80000000000000004,1.2,98.079999999999998,20.25,1.0
1.0,0.0,0.0,1.0,474.0,0.0,4.0
1.0,0.0,0.0,0.0,881.0,0.0,2.0
10.0,0.0,0.10000000000000001,0.10000000000000001,35.880000000000003,0.0,1.0
1.0,0.0,0.0,0.0,1675.0,0.0,6.0
3.0,0.0,0.33333333333333331,0.0,461.33333333333331,0.0,4.0
1.0,2.0,4.0,3.0,1091.0,0.0,2.0
1.0,0.0,1.0,1.0,83.0,0.0,1.0
1.0,0.0,0.0,3.0,774.0,0.0,2.0
6.0,2.8333333333333335,1.8333333333333333,4.0,213.80555555555554,64.0,1.0
5.0,0.0,0.20000000000000001,0.0,192.92000000000002,21.0,1.0
2.0,0.0,0.0,0.0,265.25,67.0,1.0
7.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,51.816326530612237,25.166666666699999,1.0
1.0,0.0,1.0,0.0,724.0,0.0,4.0
1.0,0.0,1.0,0.0,81.0,0.0,1.0
1.0,0.0,0.0,0.0,564.0,0.0,4.0
3.0,1.3333333333333333,0.33333333333333331,2.0,489.66666666666669,2.5,4.0
2.0,0.0,0.0,0.0,39.75,78.0,1.0
1.0,0.0,2.0,1.0,1433.0,0.0,6.0
1.0,0.0,0.0,0.0,330.0,0.0,4.0
7.0,0.0,0.0,0.42857142857142855,71.734693877551038,23.333333333300001,1.0
2.0,0.0,0.0,1.0,84.25,0.0,1.0
1.0,1.0,0.0,1.0,978.0,0.0,2.0
11.0,0.36363636363636365,0.45454545454545453,1.0909090909090908,112.02479338842976,39.600000000000001,1.0
2.0,0.0,0.0,1.0,106.5,0.0,1.0
5.0,0.0,0.0,0.20000000000000001,44.280000000000001,393.0,5.0
7.0,1.2857142857142858,0.2857142857142857,0.8571428571428571,108.55102040816327,0.0,1.0
7.0,0.0,0.0,1.7142857142857142,136.73469387755102,0.0,1.0
1.0,0.0,0.0,1.0,45.0,0.0,1.0
1.0,0.0,0.0,0.0,43.0,0.0,1.0
1.0,0.0,0.0,1.0,232.0,0.0,1.0
3.0,1.0,0.33333333333333331,1.0,97.666666666666671,0.0,1.0
1.0,0.0,0.0,0.0,377.0,0.0,4.0
2.0,0.0,0.0,0.0,507.0,0.0,4.0
6.0,0.33333333333333331,0.16666666666666666,0.66666666666666663,144.72222222222226,85.400000000000006,1.0
1.0,0.0,4.0,0.0,1347.0,0.0,2.0
13.0,0.0,0.23076923076923078,0.15384615384615385,24.378698224852066,30.5,1.0
1.0,0.0,2.0,1.0,1415.0,0.0,2.0
1.0,0.0,0.0,0.0,394.0,0.0,4.0
5.0,0.20000000000000001,0.0,0.40000000000000002,190.92000000000002,62.75,1.0
5.0,0.0,0.0,0.20000000000000001,102.36,27.5,1.0
4.0,0.0,0.25,0.0,123.75,62.333333333299997,1.0
2.0,0.0,0.0,1.0,116.25,115.0,1.0
3.0,0.0,0.0,0.66666666666666663,141.0,29.5,1.0
2.0,0.0,0.5,1.0,215.75,611.0,5.0
1.0,0.0,0.0,0.0,208.0,0.0,1.0
2.0,0.0,0.0,0.0,462.25,0.0,4.0
1.0,0.0,0.0,1.0,307.0,0.0,4.0
1.0,0.0,0.0,0.0,255.0,0.0,1.0
3.0,0.33333333333333331,0.0,0.66666666666666663,91.222222222222229,109.0,1.0
9.0,0.0,0.0,0.1111111111111111,19.308641975308639,8.125,1.0
1.0,0.0,0.0,1.0,209.0,0.0,1.0
3.0,0.0,0.0,0.66666666666666663,85.555555555555557,0.0,1.0
3.0,0.33333333333333331,0.0,0.33333333333333331,182.66666666666666,71.0,1.0
1.0,0.0,3.0,0.0,4500.0,0.0,3.0
1.0,0.0,0.0,0.0,406.0,0.0,4.0
3.0,0.0,0.0,0.33333333333333331,181.33333333333334,237.5,1.0
1.0,0.0,0.0,0.0,1002.0,0.0,2.0
4.0,0.0,0.0,0.0,111.4375,96.666666666699996,1.0
20.0,0.20000000000000001,0.14999999999999999,0.34999999999999998,26.057499999999997,29.947368421100002,1.0
1.0,0.0,0.0,0.0,1125.0,0.0,2.0
1.0,0.0,0.0,0.0,317.0,0.0,4.0
1.0,1.0,0.0,3.0,803.0,0.0,2.0
1.0,1.0,3.0,1.0,2399.0,0.0,6.0
6.0,0.0,0.0,0.16666666666666666,31.25,12.199999999999999,1.0
5.0,0.0,0.0,0.80000000000000004,40.480000000000004,48.5,1.0
4.0,0.0,0.25,0.75,185.1875,44.666666666700003,1.0
2.0,0.5,1.0,0.5,98.0,1084.0,5.0
6.0,0.0,0.0,0.33333333333333331,109.91666666666667,62.799999999999997,1.0
1.0,1.0,0.0,2.0,223.0,0.0,1.0
3.0,0.33333333333333331,0.0,0.0,127.22222222222224,38.0,1.0
1.0,0.0,0.0,0.0,291.0,0.0,1.0
1.0,10.0,9.0,9.0,1119.0,0.0,2.0
9.0,0.1111111111111111,0.1111111111111111,0.0,52.938271604938279,3.5,1.0
1.0,0.0,0.0,1.0,161.0,0.0,1.0
2.0,3.0,2.5,3.0,850.75,626.0,5.0
21.0,0.23809523809523808,0.0,0.38095238095238093,12.197278911564627,50.75,1.0
1.0,0.0,0.0,0.0,443.0,0.0,4.0
1.0,0.0,0.0,0.0,306.0,0.0,4.0
1.0,0.0,0.0,0.0,282.0,0.0,1.0
8.0,4.0,4.125,4.625,205.53125,46.857142857100001,1.0
1.0,0.0,0.0,1.0,205.0,0.0,1.0
1.0,0.0,0.0,0.0,237.0,0.0,1.0
2.0,1.5,1.5,1.5,957.75,0.0,2.0
4.0,0.25,0.0,0.75,97.5,46.666666666700003,1.0
1.0,0.0,0.0,0.0,714.0,0.0,4.0
1.0,1.0,0.0,0.0,1262.0,0.0,2.0
7.0,0.7142857142857143,0.5714285714285714,2.1428571428571428,143.79591836734696,164.5,1.0
2.0,0.0,0.0,1.0,78.5,0.0,1.0
1.0,0.0,0.0,1.0,233.0,0.0,1.0
19.0,0.63157894736842102,0.42105263157894735,0.78947368421052633,34.288088642659282,14.166666666700001,1.0
2.0,0.0,0.0,0.5,211.5,0.0,1.0
1.0,0.0,0.0,0.0,276.0,0.0,1.0
3.0,0.0,0.0,0.33333333333333331,67.777777777777757,0.0,1.0
1.0,0.0,0.0,0.0,2671.0,0.0,6.0
1.0,0.0,0.0,1.0,270.0,0.0,1.0
1.0,0.0,0.0,0.0,856.0,0.0,2.0
5.0,0.20000000000000001,0.20000000000000001,2.2000000000000002,59.200000000000003,239.25,1.0
1.0,0.0,0.0,1.0,85.0,0.0,1.0
1.0,0.0,0.0,0.0,1044.0,0.0,2.0
1.0,1.0,1.0,1.0,273.0,0.0,1.0
2.0,0.0,0.0,0.5,127.0,0.0,1.0
1.0,0.0,1.0,1.0,432.0,0.0,4.0
1.0,2.0,0.0,2.0,808.0,0.0,2.0
1.0,0.0,0.0,1.0,1374.0,0.0,2.0
2.0,0.0,0.0,1.0,78.75,0.0,1.0
3.0,0.33333333333333331,0.33333333333333331,0.66666666666666663,193.2222222222222,13.5,1.0
1.0,1.0,1.0,1.0,2068.0,0.0,6.0
1.0,0.0,0.0,1.0,403.0,0.0,4.0
1.0,0.0,0.0,0.0,95.0,0.0,1.0
1.0,1.0,0.0,1.0,799.0,0.0,2.0
1.0,0.0,0.0,0.0,84.0,0.0,1.0
1.0,0.0,0.0,2.0,654.0,0.0,4.0
1.0,0.0,0.0,0.0,669.0,0.0,4.0
3.0,0.0,0.0,0.33333333333333331,152.55555555555557,101.5,1.0
1.0,0.0,0.0,0.0,172.0,0.0,1.0
1.0,1.0,1.0,2.0,208.0,0.0,1.0
1.0,0.0,0.0,1.0,445.0,0.0,4.0
4.0,0.0,0.0,0.0,26.375,0.0,1.0
9.0,0.0,0.22222222222222221,0.44444444444444442,61.592592592592595,39.375,1.0
82.0,4.1463414634146343,3.4512195121951219,6.9024390243902438,15.313801308744795,12.938271604900001,1.0
2.0,0.0,0.0,0.0,435.25,0.0,4.0
2.0,0.0,0.0,1.5,75.0,2.0,1.0
8.0,0.0,0.0,0.0,26.90625,11.285714285699999,1.0
1.0,0.0,0.0,0.0,306.0,0.0,4.0
1.0,0.0,0.0,0.0,853.0,0.0,2.0
1.0,0.0,0.0,3.0,152.0,0.0,1.0
4.0,0.25,0.0,1.25,105.9375,287.33333333299998,1.0
3.0,0.0,0.0,0.33333333333333331,27.111111111111111,118.0,1.0
21.0,0.19047619047619047,0.095238095238095233,0.33333333333333331,59.430839002267575,44.299999999999997,1.0
2.0,0.0,0.5,0.0,166.0,465.0,5.0
3.0,0.0,0.0,1.0,134.44444444444443,5.5,1.0
64.0,0.640625,0.46875,0.953125,7.1904296875,19.825396825399999,1.0
1.0,0.0,0.0,0.0,1902.0,0.0,6.0
3.0,0.0,0.0,0.33333333333333331,61.222222222222207,106.5,1.0
1.0,0.0,0.0,1.0,2564.0,0.0,6.0
1.0,0.0,0.0,0.0,359.0,0.0,4.0
1.0,0.0,0.0,1.0,735.0,0.0,2.0
3.0,0.0,0.0,0.0,171.55555555555554,0.0,1.0
51.0,0.25490196078431371,0.19607843137254902,0.39215686274509803,10.389465590157629,12.9,1.0
1.0,0.0,0.0,1.0,1303.0,0.0,2.0
4.0,0.0,0.0,1.25,162.1875,140.0,1.0
1.0,2.0,0.0,1.0,424.0,0.0,4.0
1.0,2.0,0.0,3.0,149.0,0.0,1.0
1.0,0.0,0.0,0.0,152.0,0.0,1.0
1.0,1.0,0.0,3.0,687.0,0.0,4.0
12.0,0.16666666666666666,0.33333333333333331,0.66666666666666663,77.131944444444471,43.272727272700003,1.0
1.0,0.0,0.0,0.0,752.0,0.0,2.0
7.0,0.5714285714285714,0.14285714285714285,1.0,26.591836734693882,146.33333333299998,1.0
3.0,0.0,0.66666666666666663,0.0,128.11111111111109,3.5,1.0
1.0,0.0,0.0,1.0,1128.0,0.0,2.0
1.0,0.0,0.0,0.0,112.0,0.0,1.0
4.0,0.0,0.0,1.0,361.6875,61.0,4.0
2.0,0.0,0.0,0.0,59.25,11.0,1.0
1.0,0.0,0.0,0.0,523.0,0.0,4.0
26.0,1.1923076923076923,1.4615384615384615,1.7692307692307692,37.405325443786985,59.039999999999999,1.0
4.0,0.0,0.0,0.5,135.8125,137.33333333299998,1.0
2.0,0.0,0.0,0.5,129.0,5.0,1.0
1.0,0.0,0.0,1.0,192.0,0.0,1.0
2.0,0.0,0.5,0.5,106.25,43.0,1.0
1.0,0.0,0.0,0.0,59.0,0.0,1.0
4.0,0.25,0.0,1.0,144.6875,206.66666666700002,1.0
1.0,0.0,0.0,0.0,431.0,0.0,4.0
2.0,0.0,0.0,0.0,128.5,0.0,1.0
1.0,0.0,0.0,1.0,444.0,0.0,4.0
1.0,0.0,0.0,1.0,993.0,0.0,2.0
176.0,2.75,2.3011363636363638,3.6477272727272729,4.0810304752066111,6.0,1.0
3.0,0.0,0.0,0.66666666666666663,339.8888888888888,466.5,5.0
1.0,0.0,0.0,1.0,320.0,0.0,4.0
1.0,0.0,0.0,0.0,74.0,0.0,1.0
1.0,0.0,0.0,0.0,425.0,0.0,4.0
1.0,1.0,0.0,0.0,199.0,0.0,1.0
1.0,0.0,0.0,1.0,805.0,0.0,2.0
5.0,0.80000000000000004,0.80000000000000004,1.8,155.80000000000001,2.25,1.0
3.0,0.0,0.0,0.33333333333333331,116.11111111111109,162.5,1.0
1.0,0.0,0.0,0.0,1091.0,0.0,2.0
2.0,0.0,0.0,0.5,1141.5,0.0,2.0
1.0,0.0,0.0,1.0,1856.0,0.0,6.0
1.0,0.0,0.0,0.0,164.0,0.0,1.0
1.0,0.0,0.0,2.0,3083.0,0.0,3.0
1.0,0.0,0.0,0.0,1058.0,0.0,2.0
7.0,0.14285714285714285,0.0,0.0,64.938775510204081,151.0,1.0
5.0,0.0,0.40000000000000002,1.8,146.80000000000001,210.25,1.0
1.0,0.0,0.0,3.0,289.0,0.0,1.0
1.0,0.0,0.0,0.0,1191.0,0.0,2.0
1.0,0.0,0.0,0.0,99.0,0.0,1.0
1.0,1.0,1.0,2.0,547.0,0.0,4.0
1.0,0.0,0.0,0.0,392.0,0.0,4.0
2.0,0.0,0.0,0.0,65.0,58.0,1.0
9.0,0.1111111111111111,0.1111111111111111,0.33333333333333331,80.345679012345698,21.5,1.0
1.0,2.0,1.0,3.0,1332.0,0.0,2.0
7.0,0.14285714285714285,0.0,0.7142857142857143,34.979591836734691,26.833333333300001,1.0
7.0,0.42857142857142855,0.42857142857142855,1.0,74.448979591836732,0.0,1.0
5.0,0.59999999999999998,0.40000000000000002,1.0,204.31999999999999,46.75,1.0
1.0,0.0,0.0,1.0,1511.0,0.0,6.0
1.0,0.0,0.0,1.0,199.0,0.0,1.0
2.0,0.5,0.0,0.5,81.0,0.0,1.0
9.0,0.22222222222222221,0.1111111111111111,1.0,116.39506172839508,36.5,1.0
6.0,0.0,0.5,0.33333333333333331,57.416666666666664,57.399999999999999,1.0
1.0,0.0,0.0,1.0,371.0,0.0,4.0
1.0,0.0,0.0,1.0,241.0,0.0,1.0
1.0,1.0,0.0,0.0,1100.0,0.0,2.0
1.0,1.0,0.0,1.0,115.0,0.0,1.0
2.0,0.0,0.0,0.0,31.75,3.0,1.0
1.0,0.0,0.0,0.0,811.0,0.0,2.0
5.0,0.80000000000000004,0.59999999999999998,2.3999999999999999,181.47999999999999,0.5,1.0
2.0,1.0,0.5,0.5,140.0,15.0,1.0
3.0,0.0,0.0,0.0,165.88888888888891,30.0,1.0
25.0,0.12,0.32000000000000001,0.76000000000000001,16.819200000000002,28.708333333300001,1.0
1.0,0.0,0.0,0.0,939.0,0.0,2.0
1.0,0.0,0.0,2.0,1777.0,0.0,6.0
2.0,0.5,0.0,1.0,506.25,0.0,4.0
1.0,0.0,0.0,1.0,66.0,0.0,1.0
1.0,0.0,0.0,0.0,1074.0,0.0,2.0
1.0,0.0,0.0,0.0,234.0,0.0,1.0
19.0,0.15789473684210525,0.15789473684210525,0.26315789473684209,38.08587257617728,11.0,1.0
1.0,0.0,0.0,0.0,66.0,0.0,1.0
3.0,0.0,0.0,1.0,355.22222222222223,0.5,4.0
2.0,0.5,2.5,3.0,378.75,64.0,4.0
2.0,0.0,0.0,1.0,164.0,293.0,5.0
1.0,1.0,1.0,1.0,18.0,0.0,1.0
1.0,0.0,0.0,0.0,165.0,0.0,1.0
8.0,0.125,0.0,0.625,61.46875,60.857142857100001,1.0
3.0,0.0,0.66666666666666663,0.66666666666666663,118.44444444444441,56.0,1.0
5.0,0.0,0.0,0.20000000000000001,108.24000000000001,38.5,1.0
2.0,0.0,0.5,1.0,175.0,0.0,1.0
3.0,0.0,0.0,1.3333333333333333,155.88888888888891,149.0,1.0
1.0,0.0,0.0,0.0,1209.0,0.0,2.0
4.0,1.25,0.5,1.25,133.3125,1.6666666666699999,1.0
1.0,0.0,0.0,0.0,276.0,0.0,1.0
1.0,0.0,0.0,0.0,163.0,0.0,1.0
1.0,0.0,0.0,1.0,1842.0,0.0,6.0
1.0,0.0,0.0,0.0,393.0,0.0,4.0
1.0,2.0,0.0,1.0,162.0,0.0,1.0
9.0,0.22222222222222221,0.1111111111111111,1.6666666666666667,82.197530864197518,23.5,1.0
8.0,0.0,0.0,0.25,42.921875,4.5714285714300003,1.0
3.0,0.66666666666666663,0.33333333333333331,1.3333333333333333,149.44444444444443,1.0,1.0
1.0,0.0,0.0,0.0,686.0,0.0,4.0
4.0,0.0,0.25,0.25,56.5625,26.333333333300001,1.0
4.0,0.0,0.0,0.25,187.625,143.0,1.0
1.0,0.0,0.0,0.0,84.0,0.0,1.0
3.0,0.0,0.0,0.0,246.22222222222217,254.5,1.0
2.0,0.5,0.5,1.0,363.75,43.0,4.0
1.0,1.0,0.0,1.0,115.0,0.0,1.0
4.0,0.25,0.25,0.5,142.1875,0.0,1.0
3.0,0.0,0.0,1.6666666666666667,202.44444444444446,53.5,1.0
3.0,0.0,0.33333333333333331,0.33333333333333331,181.55555555555554,0.0,1.0
1.0,0.0,0.0,1.0,440.0,0.0,4.0
11.0,1.7272727272727273,1.4545454545454546,1.3636363636363635,70.553719008264466,94.400000000000006,1.0
3.0,0.66666666666666663,1.0,2.0,960.66666666666663,382.5,2.0
2.0,0.0,0.0,0.0,127.5,19.0,1.0
1.0,0.0,0.0,0.0,44.0,0.0,1.0
4.0,0.25,0.0,0.5,117.125,0.33333333333299997,1.0
1.0,3.0,1.0,1.0,397.0,0.0,4.0
1.0,0.0,0.0,0.0,68.0,0.0,1.0
2.0,0.0,0.0,0.5,226.0,0.0,1.0
1.0,6.0,6.0,6.0,682.0,0.0,4.0
1.0,0.0,0.0,0.0,359.0,0.0,4.0
32.0,0.09375,0.09375,0.53125,9.9443359375,6.2580645161300001,1.0
1.0,0.0,0.0,0.0,331.0,0.0,4.0
1.0,0.0,0.0,1.0,2269.0,0.0,6.0
1.0,0.0,0.0,1.0,520.0,0.0,4.0
1.0,2.0,2.0,3.0,120.0,0.0,1.0
2.0,0.0,0.5,0.0,263.5,60.0,1.0
1.0,0.0,1.0,0.0,2058.0,0.0,6.0
5.0,0.40000000000000002,0.20000000000000001,0.80000000000000004,61.720000000000006,135.25,1.0
7.0,0.5714285714285714,0.14285714285714285,1.1428571428571428,88.387755102040828,22.5,1.0
5.0,0.80000000000000004,0.59999999999999998,3.2000000000000002,309.44,48.5,4.0
1.0,1.0,6.0,2.0,1896.0,0.0,6.0
1.0,0.0,0.0,1.0,97.0,0.0,1.0
1.0,0.0,0.0,0.0,212.0,0.0,1.0
8.0,0.25,0.75,0.875,99.4375,13.857142857100001,1.0
9.0,0.22222222222222221,0.77777777777777779,0.66666666666666663,14.777777777777779,93.125,1.0
1.0,0.0,0.0,0.0,129.0,0.0,1.0
21.0,0.095238095238095233,0.23809523809523808,0.38095238095238093,20.918367346938776,4.25,1.0
8.0,0.25,0.0,0.5,61.25,26.714285714299997,1.0
1.0,2.0,1.0,3.0,1628.0,0.0,6.0
1.0,0.0,0.0,0.0,12.0,0.0,1.0
1.0,0.0,0.0,0.0,533.0,0.0,4.0
1.0,1.0,1.0,1.0,1791.0,0.0,6.0
1.0,0.0,0.0,0.0,215.0,0.0,1.0
1.0,0.0,0.0,0.0,1185.0,0.0,2.0
1.0,0.0,0.0,0.0,1026.0,0.0,2.0
14.0,1.0,0.5714285714285714,1.5714285714285714,79.770408163265301,136.61538461500001,1.0
